date,time,local_date,local_time,player_count,wayback_url
2008-06-13,20:58:08,2008-06-13,15:58:08,175447,https://web.archive.org/web/20080613205808/http://www.runescape.com/title.ws
2008-06-17,02:48:11,2008-06-16,21:48:11,116477,https://web.archive.org/web/20080617024811/http://www.runescape.com/title.ws
2008-07-02,08:32:05,2008-07-02,03:32:05,75726,https://web.archive.org/web/20080702083205/http://www.runescape.com/title.ws
2008-07-05,17:15:52,2008-07-05,12:15:52,155969,https://web.archive.org/web/20080705171552/http://www.runescape.com/title.ws
2008-07-25,08:21:04,2008-07-25,03:21:04,147418,https://web.archive.org/web/20080725082104/http://www.runescape.com/title.ws
2008-07-25,22:23:43,2008-07-25,17:23:43,149317,https://web.archive.org/web/20080725222343/http://www.runescape.com/title.ws
2008-08-25,07:35:20,2008-08-25,02:35:20,56985,https://web.archive.org/web/20080825073520/http://www.runescape.com/title.ws
2008-08-26,09:51:18,2008-08-26,04:51:18,64442,https://web.archive.org/web/20080826095118/http://www.runescape.com/title.ws
2008-08-27,13:12:41,2008-08-27,08:12:41,95087,https://web.archive.org/web/20080827131241/http://www.runescape.com/title.ws
2008-08-28,14:40:32,2008-08-28,09:40:32,110053,https://web.archive.org/web/20080828144032/http://www.runescape.com/title.ws
2008-08-29,14:54:18,2008-08-29,09:54:18,113790,https://web.archive.org/web/20080829145418/http://www.runescape.com/title.ws
2008-08-30,19:37:45,2008-08-30,14:37:45,156465,https://web.archive.org/web/20080830193745/http://www.runescape.com/title.ws
2008-08-31,23:05:56,2008-08-31,18:05:56,115357,https://web.archive.org/web/20080831230556/http://www.runescape.com/title.ws
2008-09-02,02:20:30,2008-09-01,21:20:30,86038,https://web.archive.org/web/20080902022030/http://www.runescape.com/title.ws
2008-09-03,02:40:46,2008-09-02,21:40:46,72682,https://web.archive.org/web/20080903024046/http://www.runescape.com/title.ws
2008-09-04,03:49:37,2008-09-03,22:49:37,50131,https://web.archive.org/web/20080904034937/http://www.runescape.com/title.ws
2008-09-05,05:28:39,2008-09-05,00:28:39,38499,https://web.archive.org/web/20080905052839/http://www.runescape.com/title.ws
2008-09-06,07:15:24,2008-09-06,02:15:24,73856,https://web.archive.org/web/20080906071524/http://www.runescape.com/title.ws
2008-09-08,00:05:27,2008-09-07,19:05:27,115919,https://web.archive.org/web/20080908000527/http://www.runescape.com/title.ws
2008-09-09,01:28:05,2008-09-08,20:28:05,97764,https://web.archive.org/web/20080909012805/http://www.runescape.com/title.ws
2008-09-10,04:20:31,2008-09-09,23:20:31,43568,https://web.archive.org/web/20080910042031/http://www.runescape.com/title.ws
2008-09-11,05:23:10,2008-09-11,00:23:10,36440,https://web.archive.org/web/20080911052310/http://www.runescape.com/title.ws
2008-09-12,05:57:09,2008-09-12,00:57:09,39810,https://web.archive.org/web/20080912055709/http://www.runescape.com/title.ws
2008-09-14,00:23:04,2008-09-13,19:23:04,126863,https://web.archive.org/web/20080914002304/http://www.runescape.com/title.ws
2008-09-15,09:09:41,2008-09-15,04:09:41,32497,https://web.archive.org/web/20080915090941/http://www.runescape.com/title.ws
2008-09-17,20:06:09,2008-09-17,15:06:09,99626,https://web.archive.org/web/20080917200609/http://www.runescape.com/title.ws
2008-09-20,03:44:00,2008-09-19,22:44:00,92508,https://web.archive.org/web/20080920034400/http://www.runescape.com/title.ws
2008-09-23,16:51:09,2008-09-23,11:51:09,84272,https://web.archive.org/web/20080923165109/http://www.runescape.com/title.ws
2008-09-25,13:01:38,2008-09-25,08:01:38,53487,https://web.archive.org/web/20080925130138/http://www.runescape.com/title.ws
2008-09-27,20:43:54,2008-09-27,15:43:54,146445,https://web.archive.org/web/20080927204354/http://www.runescape.com/title.ws
2008-09-29,09:24:58,2008-09-29,04:24:58,37614,https://web.archive.org/web/20080929092458/http://www.runescape.com/title.ws
2008-09-30,22:29:48,2008-09-30,17:29:48,107672,https://web.archive.org/web/20080930222948/http://www.runescape.com/title.ws
2008-10-03,21:25:20,2008-10-03,16:25:20,124695,https://web.archive.org/web/20081003212520/http://www.runescape.com/title.ws
2008-10-09,11:28:36,2008-10-09,06:28:36,46089,https://web.archive.org/web/20081009112836/http://www.runescape.com/title.ws
2008-10-12,13:48:28,2008-10-12,08:48:28,116468,https://web.archive.org/web/20081012134828/http://www.runescape.com/title.ws
2008-10-14,07:13:45,2008-10-14,02:13:45,40696,https://web.archive.org/web/20081014071345/http://www.runescape.com/title.ws
2008-10-15,23:35:56,2008-10-15,18:35:56,120889,https://web.archive.org/web/20081015233556/http://www.runescape.com/title.ws
2008-10-17,13:38:14,2008-10-17,08:38:14,79457,https://web.archive.org/web/20081017133814/http://www.runescape.com/title.ws
2008-10-18,22:06:27,2008-10-18,17:06:27,135320,https://web.archive.org/web/20081018220627/http://www.runescape.com/title.ws
2008-10-20,09:14:19,2008-10-20,04:14:19,43308,https://web.archive.org/web/20081020091419/http://www.runescape.com/title.ws
2008-10-22,11:36:21,2008-10-22,06:36:21,58960,https://web.archive.org/web/20081022113621/http://www.runescape.com/title.ws
2008-10-23,23:34:48,2008-10-23,18:34:48,116574,https://web.archive.org/web/20081023233448/http://www.runescape.com/title.ws
2008-10-25,10:09:57,2008-10-25,05:09:57,85079,https://web.archive.org/web/20081025100957/http://www.runescape.com/title.ws
2008-10-26,21:45:30,2008-10-26,16:45:30,152160,https://web.archive.org/web/20081026214530/http://www.runescape.com/title.ws
2008-10-28,07:46:06,2008-10-28,02:46:06,47280,https://web.archive.org/web/20081028074606/http://www.runescape.com/title.ws
2008-10-29,23:53:52,2008-10-29,18:53:52,143698,https://web.archive.org/web/20081029235352/http://www.runescape.com/title.ws
2008-10-31,23:07:44,2008-10-31,18:07:44,110487,https://web.archive.org/web/20081031230744/http://www.runescape.com/title.ws
2008-11-02,12:58:24,2008-11-02,06:58:24,122313,https://web.archive.org/web/20081102125824/http://www.runescape.com/title.ws
2008-11-04,03:20:00,2008-11-03,21:20:00,98370,https://web.archive.org/web/20081104032000/http://www.runescape.com/title.ws
2008-11-05,14:28:26,2008-11-05,08:28:26,74013,https://web.archive.org/web/20081105142826/http://www.runescape.com/title.ws
2008-11-07,05:23:49,2008-11-06,23:23:49,55000,https://web.archive.org/web/20081107052349/http://www.runescape.com/title.ws
2008-11-09,03:03:19,2008-11-08,21:03:19,129758,https://web.archive.org/web/20081109030319/http://www.runescape.com/title.ws
2008-11-10,14:14:05,2008-11-10,08:14:05,66942,https://web.archive.org/web/20081110141405/http://www.runescape.com/title.ws
2008-11-12,03:47:40,2008-11-11,21:47:40,81984,https://web.archive.org/web/20081112034740/http://www.runescape.com/title.ws
2008-11-18,22:36:07,2008-11-18,16:36:07,119082,https://web.archive.org/web/20081118223607/http://www.runescape.com/title.ws
2008-12-01,03:40:28,2008-11-30,21:40:28,91891,https://web.archive.org/web/20081201034028/http://www.runescape.com/title.ws
2008-12-04,08:55:42,2008-12-04,02:55:42,37251,https://web.archive.org/web/20081204085542/http://www.runescape.com/title.ws
2008-12-06,00:50:19,2008-12-05,18:50:19,134718,https://web.archive.org/web/20081206005019/http://www.runescape.com/title.ws
2008-12-07,01:23:05,2008-12-06,19:23:05,137305,https://web.archive.org/web/20081207012305/http://www.runescape.com/title.ws
2008-12-08,10:17:13,2008-12-08,04:17:13,39250,https://web.archive.org/web/20081208101713/http://www.runescape.com/title.ws
2008-12-10,06:53:36,2008-12-10,00:53:36,47264,https://web.archive.org/web/20081210065336/http://www.runescape.com/title.ws
2008-12-11,17:06:46,2008-12-11,11:06:46,97602,https://web.archive.org/web/20081211170646/http://www.runescape.com/title.ws
2008-12-16,20:27:46,2008-12-16,14:27:46,140510,https://web.archive.org/web/20081216202746/http://www.runescape.com/title.ws
2009-01-22,11:45:48,2009-01-22,05:45:48,50067,https://web.archive.org/web/20090122114548/http://www.runescape.com/title.ws
2009-01-24,04:11:48,2009-01-23,22:11:48,119684,https://web.archive.org/web/20090124041148/http://www.runescape.com/title.ws
2009-01-29,13:08:03,2009-01-29,07:08:03,62589,https://web.archive.org/web/20090129130803/http://www.runescape.com/title.ws
2009-02-02,06:48:10,2009-02-02,00:48:10,48853,https://web.archive.org/web/20090202064810/http://www.runescape.com/title.ws
2009-02-03,15:50:28,2009-02-03,09:50:28,99551,https://web.archive.org/web/20090203155028/http://www.runescape.com/title.ws
2009-02-05,13:12:34,2009-02-05,07:12:34,64840,https://web.archive.org/web/20090205131234/http://www.runescape.com/title.ws
2009-02-08,22:02:28,2009-02-08,16:02:28,147080,https://web.archive.org/web/20090208220228/http://www.runescape.com/title.ws
2009-02-10,10:04:43,2009-02-10,04:04:43,38488,https://web.archive.org/web/20090210100443/http://www.runescape.com/title.ws
2009-02-13,13:38:39,2009-02-13,07:38:39,78885,https://web.archive.org/web/20090213133839/http://www.runescape.com/title.ws
2009-02-15,22:31:37,2009-02-15,16:31:37,152426,https://web.archive.org/web/20090215223137/http://www.runescape.com/title.ws
2009-02-19,11:11:28,2009-02-19,05:11:28,63760,https://web.archive.org/web/20090219111128/http://www.runescape.com/title.ws
2009-02-25,06:15:38,2009-02-25,00:15:38,49571,https://web.archive.org/web/20090225061538/http://www.runescape.com/title.ws
2009-02-28,10:30:42,2009-02-28,04:30:42,85607,https://web.archive.org/web/20090228103042/http://www.runescape.com/title.ws
2009-03-03,15:09:59,2009-03-03,09:09:59,77297,https://web.archive.org/web/20090303150959/http://www.runescape.com/title.ws
2009-03-07,13:59:34,2009-03-07,07:59:34,123347,https://web.archive.org/web/20090307135934/http://www.runescape.com/title.ws
2009-03-11,01:24:59,2009-03-10,20:24:59,113226,https://web.archive.org/web/20090311012459/http://www.runescape.com/title.ws
2009-03-13,17:18:43,2009-03-13,12:18:43,109801,https://web.archive.org/web/20090313171843/http://www.runescape.com/title.ws
2009-03-16,08:52:43,2009-03-16,03:52:43,38859,https://web.archive.org/web/20090316085243/http://www.runescape.com/title.ws
2009-03-18,09:40:33,2009-03-18,04:40:33,37306,https://web.archive.org/web/20090318094033/http://www.runescape.com/title.ws
2009-03-21,18:23:17,2009-03-21,13:23:17,165905,https://web.archive.org/web/20090321182317/http://www.runescape.com/title.ws
2009-03-24,13:23:24,2009-03-24,08:23:24,60511,https://web.archive.org/web/20090324132324/http://www.runescape.com/title.ws
2009-03-25,13:30:15,2009-03-25,08:30:15,68259,https://web.archive.org/web/20090325133015/http://www.runescape.com/title.ws
2009-03-28,09:43:03,2009-03-28,04:43:03,86963,https://web.archive.org/web/20090328094303/http://www.runescape.com/title.ws
2009-03-31,09:36:17,2009-03-31,04:36:17,41363,https://web.archive.org/web/20090331093617/http://www.runescape.com/title.ws
2009-04-04,11:24:21,2009-04-04,06:24:21,83946,https://web.archive.org/web/20090404112421/http://www.runescape.com/title.ws
2009-04-05,20:02:11,2009-04-05,15:02:11,156282,https://web.archive.org/web/20090405200211/http://www.runescape.com/title.ws
2009-04-09,04:15:21,2009-04-08,23:15:21,78338,https://web.archive.org/web/20090409041521/http://www.runescape.com/title.ws
2009-04-10,05:27:18,2009-04-10,00:27:18,84663,https://web.archive.org/web/20090410052718/http://www.runescape.com/title.ws
2009-04-12,11:49:30,2009-04-12,06:49:30,92856,https://web.archive.org/web/20090412114930/http://www.runescape.com/title.ws
2009-04-15,12:26:43,2009-04-15,07:26:43,91014,https://web.archive.org/web/20090415122643/http://www.runescape.com/title.ws
2009-04-17,18:40:07,2009-04-17,13:40:07,118510,https://web.archive.org/web/20090417184007/http://www.runescape.com/title.ws
2009-04-21,17:41:31,2009-04-21,12:41:31,97787,https://web.archive.org/web/20090421174131/http://www.runescape.com/title.ws
2009-04-25,05:57:15,2009-04-25,00:57:15,82773,https://web.archive.org/web/20090425055715/http://www.runescape.com/title.ws
2009-04-28,03:21:57,2009-04-27,22:21:57,71128,https://web.archive.org/web/20090428032157/http://www.runescape.com/title.ws
2009-04-30,08:39:37,2009-04-30,03:39:37,46682,https://web.archive.org/web/20090430083937/http://www.runescape.com/title.ws
2009-05-01,11:55:26,2009-05-01,06:55:26,76351,https://web.archive.org/web/20090501115526/http://www.runescape.com/title.ws
2009-05-04,06:41:10,2009-05-04,01:41:10,52020,https://web.archive.org/web/20090504064110/http://www.runescape.com/title.ws
2009-05-06,04:41:05,2009-05-05,23:41:05,53713,https://web.archive.org/web/20090506044105/http://www.runescape.com/title.ws
2009-05-22,01:21:00,2009-05-21,20:21:00,108682,https://web.archive.org/web/20090522012100/http://www.runescape.com/title.ws
2009-05-29,23:40:37,2009-05-29,18:40:37,128635,https://web.archive.org/web/20090529234037/http://www.runescape.com/title.ws
2009-06-18,10:49:53,2009-06-18,05:49:53,68427,https://web.archive.org/web/20090618104953/http://www.runescape.com/title.ws
2009-06-19,11:22:32,2009-06-19,06:22:32,75971,https://web.archive.org/web/20090619112232/http://www.runescape.com/title.ws
2009-06-20,08:48:39,2009-06-20,03:48:39,93714,https://web.archive.org/web/20090620084839/http://www.runescape.com/title.ws
2009-06-25,06:39:38,2009-06-25,01:39:38,89119,https://web.archive.org/web/20090625063938/http://www.runescape.com/title.ws
2009-06-27,03:12:23,2009-06-26,22:12:23,125053,https://web.archive.org/web/20090627031223/http://www.runescape.com/title.ws
2009-06-29,09:07:30,2009-06-29,04:07:30,77090,https://web.archive.org/web/20090629090730/http://www.runescape.com/title.ws
2009-06-29,19:37:34,2009-06-29,14:37:34,181072,https://web.archive.org/web/20090629193734/http://www.runescape.com/title.ws
2009-07-01,03:29:25,2009-06-30,22:29:25,125488,https://web.archive.org/web/20090701032925/http://www.runescape.com/title.ws
2009-07-05,08:10:49,2009-07-05,03:10:49,87676,https://web.archive.org/web/20090705081049/http://www.runescape.com/title.ws
2009-07-07,17:57:52,2009-07-07,12:57:52,183156,https://web.archive.org/web/20090707175752/http://www.runescape.com/title.ws
2009-07-09,23:32:29,2009-07-09,18:32:29,141673,https://web.archive.org/web/20090709233229/http://www.runescape.com/title.ws
2009-07-13,16:25:16,2009-07-13,11:25:16,162667,https://web.archive.org/web/20090713162516/http://www.runescape.com/title.ws
2009-07-16,01:27:50,2009-07-15,20:27:50,138288,https://web.archive.org/web/20090716012750/http://www.runescape.com/title.ws
2009-07-19,02:08:59,2009-07-18,21:08:59,130992,https://web.archive.org/web/20090719020859/http://www.runescape.com/title.ws
2009-07-21,04:23:01,2009-07-20,23:23:01,113949,https://web.archive.org/web/20090721042301/http://www.runescape.com/title.ws
2009-07-21,04:54:45,2009-07-20,23:54:45,106862,https://web.archive.org/web/20090721045445/http://www.runescape.com/title.ws
2009-07-22,08:53:49,2009-07-22,03:53:49,85065,https://web.archive.org/web/20090722085349/http://www.runescape.com/title.ws
2009-07-24,15:32:28,2009-07-24,10:32:28,151251,https://web.archive.org/web/20090724153228/http://www.runescape.com/title.ws
2009-07-26,00:06:10,2009-07-25,19:06:10,135874,https://web.archive.org/web/20090726000610/http://www.runescape.com/title.ws
2009-07-27,20:47:47,2009-07-27,15:47:47,177758,https://web.archive.org/web/20090727204747/http://www.runescape.com/title.ws
2009-07-29,17:51:38,2009-07-29,12:51:38,176417,https://web.archive.org/web/20090729175138/http://www.runescape.com/title.ws
2009-07-31,14:37:32,2009-07-31,09:37:32,138422,https://web.archive.org/web/20090731143732/http://www.runescape.com/title.ws
2009-08-02,02:22:37,2009-08-01,21:22:37,136407,https://web.archive.org/web/20090802022237/http://www.runescape.com/title.ws
2009-08-03,21:58:44,2009-08-03,16:58:44,162697,https://web.archive.org/web/20090803215844/http://www.runescape.com/title.ws
2009-08-06,03:09:11,2009-08-05,22:09:11,126907,https://web.archive.org/web/20090806030911/http://www.runescape.com/title.ws
2009-08-07,15:09:19,2009-08-07,10:09:19,140953,https://web.archive.org/web/20090807150919/http://www.runescape.com/title.ws
2009-08-10,03:41:07,2009-08-09,22:41:07,117177,https://web.archive.org/web/20090810034107/http://www.runescape.com/title.ws
2009-08-11,21:41:58,2009-08-11,16:41:58,162773,https://web.archive.org/web/20090811214158/http://www.runescape.com/title.ws
2009-08-13,18:57:56,2009-08-13,13:57:56,172616,https://web.archive.org/web/20090813185756/http://www.runescape.com/title.ws
2009-08-16,00:00:37,2009-08-15,19:00:37,135793,https://web.archive.org/web/20090816000037/http://www.runescape.com/title.ws
2009-08-16,17:37:40,2009-08-16,12:37:40,154805,https://web.archive.org/web/20090816173740/http://www.runescape.com/title.ws
2009-08-19,01:37:21,2009-08-18,20:37:21,133087,https://web.archive.org/web/20090819013721/http://www.runescape.com/title.ws
2009-08-20,07:32:25,2009-08-20,02:32:25,78444,https://web.archive.org/web/20090820073225/http://www.runescape.com/title.ws
2009-08-20,08:42:29,2009-08-20,03:42:29,81066,https://web.archive.org/web/20090820084229/http://www.runescape.com/title.ws
2009-08-21,06:38:30,2009-08-21,01:38:30,79344,https://web.archive.org/web/20090821063830/http://www.runescape.com/title.ws
2009-08-22,18:48:33,2009-08-22,13:48:33,163424,https://web.archive.org/web/20090822184833/http://www.runescape.com/title.ws
2009-08-24,16:33:08,2009-08-24,11:33:08,136269,https://web.archive.org/web/20090824163308/http://www.runescape.com/title.ws
2009-08-26,02:16:38,2009-08-25,21:16:38,111397,https://web.archive.org/web/20090826021638/http://www.runescape.com/title.ws
2009-08-27,07:34:01,2009-08-27,02:34:01,69315,https://web.archive.org/web/20090827073401/http://www.runescape.com/title.ws
2009-08-29,03:46:12,2009-08-28,22:46:12,114179,https://web.archive.org/web/20090829034612/http://www.runescape.com/title.ws
2009-08-31,17:10:10,2009-08-31,12:10:10,129195,https://web.archive.org/web/20090831171010/http://www.runescape.com/title.ws
2009-09-01,05:23:13,2009-09-01,00:23:13,65919,https://web.archive.org/web/20090901052313/http://www.runescape.com/title.ws
2009-09-04,02:15:39,2009-09-03,21:15:39,89684,https://web.archive.org/web/20090904021539/http://www.runescape.com/title.ws
2009-09-06,06:09:29,2009-09-06,01:09:29,74673,https://web.archive.org/web/20090906060929/http://www.runescape.com/title.ws
2009-09-07,18:39:51,2009-09-07,13:39:51,153458,https://web.archive.org/web/20090907183951/http://www.runescape.com/title.ws
2009-09-09,00:56:58,2009-09-08,19:56:58,102816,https://web.archive.org/web/20090909005658/http://www.runescape.com/title.ws
2009-09-12,07:15:33,2009-09-12,02:15:33,72370,https://web.archive.org/web/20090912071533/http://www.runescape.com/title.ws
2009-09-16,09:04:17,2009-09-16,04:04:17,35592,https://web.archive.org/web/20090916090417/http://www.runescape.com/title.ws
2009-09-18,08:47:52,2009-09-18,03:47:52,38994,https://web.archive.org/web/20090918084752/http://www.runescape.com/title.ws
2009-09-18,10:13:43,2009-09-18,05:13:43,44102,https://web.archive.org/web/20090918101343/http://www.runescape.com/title.ws
2009-09-21,03:26:56,2009-09-20,22:26:56,66431,https://web.archive.org/web/20090921032656/http://www.runescape.com/title.ws
2009-09-21,04:33:07,2009-09-20,23:33:07,53364,https://web.archive.org/web/20090921043307/http://www.runescape.com/title.ws
2009-09-25,07:25:38,2009-09-25,02:25:38,41158,https://web.archive.org/web/20090925072538/http://www.runescape.com/title.ws
2009-09-28,02:50:50,2009-09-27,21:50:50,84537,https://web.archive.org/web/20090928025050/http://www.runescape.com/title.ws
2009-09-30,19:27:28,2009-09-30,14:27:28,94798,https://web.archive.org/web/20090930192728/http://www.runescape.com/title.ws
2009-10-03,06:37:40,2009-10-03,01:37:40,70114,https://web.archive.org/web/20091003063740/http://www.runescape.com/title.ws
2009-10-05,03:15:50,2009-10-04,22:15:50,71984,https://web.archive.org/web/20091005031550/http://www.runescape.com/title.ws
2009-10-09,09:18:47,2009-10-09,04:18:47,41737,https://web.archive.org/web/20091009091847/http://www.runescape.com/title.ws
2009-10-17,06:49:19,2009-10-17,01:49:19,72944,https://web.archive.org/web/20091017064919/http://www.runescape.com/title.ws
2009-10-18,08:35:47,2009-10-18,03:35:47,81082,https://web.archive.org/web/20091018083547/http://www.runescape.com/title.ws
2009-10-21,09:16:55,2009-10-21,04:16:55,48129,https://web.archive.org/web/20091021091655/http://www.runescape.com/title.ws
2009-10-22,05:16:04,2009-10-22,00:16:04,48449,https://web.archive.org/web/20091022051604/http://www.runescape.com/title.ws
2009-10-22,12:33:16,2009-10-22,07:33:16,65142,https://web.archive.org/web/20091022123316/http://www.runescape.com/title.ws
2009-10-26,13:35:49,2009-10-26,08:35:49,77200,https://web.archive.org/web/20091026133549/http://www.runescape.com/title.ws
2009-11-08,05:32:38,2009-11-07,23:32:38,92867,https://web.archive.org/web/20091108053238/http://www.runescape.com/title.ws
2009-11-17,05:37:10,2009-11-16,23:37:10,54804,https://web.archive.org/web/20091117053710/http://www.runescape.com/title.ws
2009-11-24,02:47:27,2009-11-23,20:47:27,98551,https://web.archive.org/web/20091124024727/http://www.runescape.com/title.ws
2009-11-25,11:41:07,2009-11-25,05:41:07,48798,https://web.archive.org/web/20091125114107/http://www.runescape.com/title.ws
2009-11-29,11:54:26,2009-11-29,05:54:26,88306,https://web.archive.org/web/20091129115426/http://www.runescape.com/title.ws
2009-12-01,11:01:55,2009-12-01,05:01:55,44473,https://web.archive.org/web/20091201110155/http://www.runescape.com/title.ws
2009-12-04,04:00:44,2009-12-03,22:00:44,77899,https://web.archive.org/web/20091204040044/http://www.runescape.com/title.ws
2009-12-06,05:45:22,2009-12-05,23:45:22,91961,https://web.archive.org/web/20091206054522/http://www.runescape.com/title.ws
2009-12-08,04:11:47,2009-12-07,22:11:47,78210,https://web.archive.org/web/20091208041147/http://www.runescape.com/title.ws
2009-12-09,04:15:04,2009-12-08,22:15:04,77336,https://web.archive.org/web/20091209041504/http://www.runescape.com/title.ws
2009-12-13,19:34:04,2009-12-13,13:34:04,162302,https://web.archive.org/web/20091213193404/http://www.runescape.com/title.ws
2009-12-15,17:48:15,2009-12-15,11:48:15,89298,https://web.archive.org/web/20091215174815/http://www.runescape.com/title.ws
2009-12-19,03:18:49,2009-12-18,21:18:49,115670,https://web.archive.org/web/20091219031849/http://www.runescape.com/title.ws
2009-12-19,08:36:00,2009-12-19,02:36:00,77881,https://web.archive.org/web/20091219083600/http://www.runescape.com/title.ws
2009-12-21,09:44:39,2009-12-21,03:44:39,81881,https://web.archive.org/web/20091221094439/http://www.runescape.com/title.ws
2009-12-25,06:07:24,2009-12-25,00:07:24,71809,https://web.archive.org/web/20091225060724/http://www.runescape.com/title.ws
2009-12-27,05:25:15,2009-12-26,23:25:15,95843,https://web.archive.org/web/20091227052515/http://www.runescape.com/title.ws
2009-12-30,02:54:48,2009-12-29,20:54:48,128674,https://web.archive.org/web/20091230025448/http://www.runescape.com/title.ws
2010-01-02,02:41:35,2010-01-01,20:41:35,130687,https://web.archive.org/web/20100102024135/http://www.runescape.com/title.ws
2010-01-03,23:01:31,2010-01-03,17:01:31,143128,https://web.archive.org/web/20100103230131/http://www.runescape.com/title.ws
2010-01-03,23:52:03,2010-01-03,17:52:03,137837,https://web.archive.org/web/20100103235203/http://www.runescape.com/title.ws
2010-01-05,11:55:55,2010-01-05,05:55:55,65654,https://web.archive.org/web/20100105115555/http://www.runescape.com/title.ws
2010-01-06,13:39:41,2010-01-06,07:39:41,84688,https://web.archive.org/web/20100106133941/http://www.runescape.com/title.ws
2010-01-08,06:54:08,2010-01-08,00:54:08,62422,https://web.archive.org/web/20100108065408/http://www.runescape.com/title.ws
2010-01-10,02:27:09,2010-01-09,20:27:09,129747,https://web.archive.org/web/20100110022709/http://www.runescape.com/title.ws
2010-01-11,20:04:33,2010-01-11,14:04:33,105719,https://web.archive.org/web/20100111200433/http://www.runescape.com/title.ws
2010-01-13,09:17:01,2010-01-13,03:17:01,47714,https://web.archive.org/web/20100113091701/http://www.runescape.com/title.ws
2010-01-14,22:13:47,2010-01-14,16:13:47,119765,https://web.archive.org/web/20100114221347/http://www.runescape.com/title.ws
2010-01-16,17:10:52,2010-01-16,11:10:52,154355,https://web.archive.org/web/20100116171052/http://www.runescape.com/title.ws
2010-01-19,02:35:44,2010-01-18,20:35:44,115653,https://web.archive.org/web/20100119023544/http://www.runescape.com/title.ws
2010-01-21,05:49:29,2010-01-20,23:49:29,66657,https://web.archive.org/web/20100121054929/http://www.runescape.com/title.ws
2010-01-23,08:55:50,2010-01-23,02:55:50,86233,https://web.archive.org/web/20100123085550/http://www.runescape.com/title.ws
2010-01-25,00:14:54,2010-01-24,18:14:54,139649,https://web.archive.org/web/20100125001454/http://www.runescape.com/title.ws
2010-01-26,02:53:27,2010-01-25,20:53:27,115424,https://web.archive.org/web/20100126025327/http://www.runescape.com/title.ws
2010-01-28,16:33:42,2010-01-28,10:33:42,112406,https://web.archive.org/web/20100128163342/http://www.runescape.com/title.ws
2010-01-28,19:40:07,2010-01-28,13:40:07,118678,https://web.archive.org/web/20100128194007/http://www.runescape.com/title.ws
2010-01-30,21:42:50,2010-01-30,15:42:50,168634,https://web.archive.org/web/20100130214250/http://www.runescape.com/title.ws
2010-02-02,07:25:27,2010-02-02,01:25:27,45580,https://web.archive.org/web/20100202072527/http://www.runescape.com/title.ws
2010-02-03,11:58:50,2010-02-03,05:58:50,64478,https://web.archive.org/web/20100203115850/http://www.runescape.com/title.ws
2010-02-06,08:36:38,2010-02-06,02:36:38,90831,https://web.archive.org/web/20100206083638/http://www.runescape.com/title.ws
2010-02-09,05:36:46,2010-02-08,23:36:46,53025,https://web.archive.org/web/20100209053646/http://www.runescape.com/title.ws
2010-02-11,18:55:42,2010-02-11,12:55:42,103191,https://web.archive.org/web/20100211185542/http://www.runescape.com/title.ws
2010-02-14,03:16:16,2010-02-13,21:16:16,119939,https://web.archive.org/web/20100214031616/http://www.runescape.com/title.ws
2010-02-17,04:58:32,2010-02-16,22:58:32,77955,https://web.archive.org/web/20100217045832/http://www.runescape.com/title.ws
2010-02-19,19:26:01,2010-02-19,13:26:01,118727,https://web.archive.org/web/20100219192601/http://www.runescape.com/title.ws
2010-02-22,09:00:01,2010-02-22,03:00:01,58679,https://web.archive.org/web/20100222090001/http://www.runescape.com/title.ws
2010-02-23,12:44:03,2010-02-23,06:44:03,68983,https://web.archive.org/web/20100223124403/http://www.runescape.com/title.ws
2010-02-26,00:56:10,2010-02-25,18:56:10,122070,https://web.archive.org/web/20100226005610/http://www.runescape.com/title.ws
2010-02-28,02:46:55,2010-02-27,20:46:55,129851,https://web.archive.org/web/20100228024655/http://www.runescape.com/title.ws
2010-03-02,02:35:29,2010-03-01,20:35:29,108082,https://web.archive.org/web/20100302023529/http://www.runescape.com/title.ws
2010-03-04,05:34:07,2010-03-03,23:34:07,70402,https://web.archive.org/web/20100304053407/http://www.runescape.com/title.ws
2010-03-05,15:53:58,2010-03-05,09:53:58,107368,https://web.archive.org/web/20100305155358/http://www.runescape.com/title.ws
2010-03-08,16:27:56,2010-03-08,10:27:56,109283,https://web.archive.org/web/20100308162756/http://www.runescape.com/title.ws
2010-03-10,14:05:45,2010-03-10,08:05:45,83052,https://web.archive.org/web/20100310140545/http://www.runescape.com/title.ws
2010-03-13,01:18:39,2010-03-12,19:18:39,150552,https://web.archive.org/web/20100313011839/http://www.runescape.com/title.ws
2010-03-15,20:20:09,2010-03-15,15:20:09,151011,https://web.archive.org/web/20100315202009/http://www.runescape.com/title.ws
2010-03-18,00:17:21,2010-03-17,19:17:21,127133,https://web.archive.org/web/20100318001721/http://www.runescape.com/title.ws
2010-03-25,18:00:33,2010-03-25,13:00:33,111634,https://web.archive.org/web/20100325180033/http://www.runescape.com/title.ws
2010-03-26,04:28:42,2010-03-25,23:28:42,67259,https://web.archive.org/web/20100326042842/http://www.runescape.com/title.ws
2010-03-27,17:57:59,2010-03-27,12:57:59,169133,https://web.archive.org/web/20100327175759/http://www.runescape.com/title.ws
2010-03-30,01:31:39,2010-03-29,20:31:39,122402,https://web.archive.org/web/20100330013139/http://www.runescape.com/title.ws
2010-04-02,14:49:50,2010-04-02,09:49:50,144612,https://web.archive.org/web/20100402144950/http://www.runescape.com/title.ws
